ip_distance_km,device_trust_score,time_since_last_login_hrs,dns_response_time_ms,ssl_cert_valid,domain_age_days,login_hour,failed_login_attempts,browser_fingerprint_match,geolocation_match,risk_level
4.920273587,0.765720643,78.1655447,15.59622955,1,2401.70438,15,0,1,1,0
3171.339007,0.097874475,273.3356631,119.2527949,0,19.21166706,21,3,0,0,2
10.88317206,0.856998889,51.47648508,11.9421632,1,793.0945909,10,0,1,1,0
4.544139836,0.975245753,7.048202488,19.05869332,1,1072.07595,6,1,1,1,0
6424.340013,0.186386699,0.37118028,166.7580283,0,57.13719483,22,3,0,1,1
0.567177488,0.721147584,34.25134704,23.66414541,1,884.9598215,18,0,1,1,0
0,0.914297991,12.83222998,11.54664186,1,2468.987618,9,0,0,1,0
11.06009951,0.965039429,7.618855561,20.95948868,1,2397.052215,18,1,1,1,0
6562.735176,0.137528997,273.3356631,240.5777887,0,63.72935072,1,2,0,0,2
5811.105009,0.34089461,0.37118028,87.87495815,0,10.83462026,15,3,0,0,1
1500.494264,0.132557656,0.37118028,100.0714807,1,26.70581926,9,1,0,0,2
7478.176199,0.340436753,0.37118028,194.7465031,0,54.08049237,1,4,0,1,1
6082.27788,0.179016894,0.37118028,164.5866363,0,7.951762299,15,2,1,1,2
3694.014207,0.268265326,0.37118028,171.6874843,1,16.52253835,22,1,0,0,1
6208.329414,0.244859929,273.3356631,121.6593341,1,37.13511572,5,2,1,1,2
12.91662694,0.858219887,8.539066488,23.84419838,1,3332.253849,15,0,1,1,0
0,0.879693552,21.80633112,18.05826531,1,1072.158815,15,0,1,1,0
11.21809962,0.736876204,42.8629817,16.65827403,1,2067.694087,11,1,1,1,0
7.38789159,0.896395206,57.26803927,18.48217837,1,1462.659829,18,1,1,1,0
0,0.983334575,6.489543308,24.35373322,1,2271.050728,14,0,1,1,0
3748.070769,0.38312773,0.37118028,228.7293179,0,7.552025276,23,4,0,0,1
19.53534077,0.844890662,7.212789376,20.48835188,1,3502.750402,14,0,1,1,0
4.295012219,0.985447213,20.37406615,19.74238536,1,526.4933238,21,1,1,1,0
0,0.718737278,0.961470171,24.70590933,1,2513.371017,9,0,1,1,0
14.15402118,0.940021291,11.8397109,11.80985471,1,3433.298376,21,0,1,1,0
6984.943354,0.387739846,0.37118028,172.4206625,0,2.125191525,13,2,0,1,2
7031.078186,0.08225179,0.37118028,116.4041345,1,39.10339651,12,4,0,1,2
0,0.833014004,0.852852638,21.10779237,1,3544.952835,8,0,0,1,0
4807.027852,0.015756065,0.37118028,99.59467466,1,84.57823613,23,1,0,0,2
15.30999522,0.932934234,5.48528733,22.66679622,1,2180.632279,8,0,1,1,0
3526.420749,0.193737161,273.3356631,144.8971805,1,21.54278288,1,1,0,0,1
0,0.802734394,1.701741584,21.81985315,1,1985.627117,11,0,1,1,0
22.52270443,0.744638791,5.976799756,21.91717516,1,3357.057564,14,0,1,1,0
0,0.994389127,23.51521385,22.95674621,1,3016.346562,14,0,1,1,0
29.63242112,0.823786552,35.5672015,12.62933934,1,794.1339434,8,0,0,1,0
0,0.985428943,28.3748037,19.91694829,1,1942.243277,13,0,1,1,0
14.63879117,0.783355833,1.812379909,19.62064275,1,1393.803037,9,0,1,0,0
10.72582781,0.993192372,15.62469315,5.428720051,1,939.1743589,8,0,0,0,0
7.766907993,0.755830425,11.02597019,15.03068663,1,1568.250779,21,0,1,1,0
0,0.904785166,14.35064697,10.25219141,1,2662.242946,20,0,1,1,0
0,0.803763238,25.80108253,22.5995107,1,2341.540509,14,0,1,1,0
5659.880161,0.122930072,0.37118028,140.0715407,1,83.83329879,8,4,0,1,1
0,0.893171276,4.349279427,20.74681741,1,2612.626812,21,0,0,1,0
14.71570951,0.789975733,23.68941869,18.81494015,1,2991.987767,10,0,1,0,0
16.90646275,0.836303627,38.4657432,8.897894955,1,823.9820625,18,0,1,1,0
0,0.989342996,22.4053516,21.12117372,1,2810.492521,13,1,0,1,0
2450.869873,0.230768855,0.37118028,124.0082927,0,53.80009285,2,3,0,0,1
15.58424487,0.900341405,2.363264246,15.04151668,1,2907.573862,22,0,1,1,0
1586.739945,0.108978576,273.3356631,195.498127,0,66.54798458,16,2,0,1,1
0,0.919820042,39.8779058,21.634277,1,3639.104568,8,0,1,1,0
15.91506852,0.960990748,13.03966397,12.01063933,1,2097.033168,21,0,1,1,0
23.52278185,0.801480252,77.17084228,22.95211031,1,1666.038958,6,1,1,1,0
0,0.87348952,2.620403931,14.11518944,1,1949.540145,17,0,1,1,0
0,0.702658986,27.95755483,22.95721076,1,1224.590439,12,0,1,1,0
0,0.937778535,45.5243734,12.27531327,1,2097.216292,7,0,1,0,0
1.847307554,0.98901833,34.69012791,17.37668796,1,750.9935451,10,0,1,1,0
6.965547765,0.794004375,6.272559658,27.48355204,1,2144.682651,10,1,1,1,0
16.58110874,0.867926705,9.477647329,20.24654166,1,2537.916484,8,0,0,1,0
7.897748569,0.736900989,21.75703875,25.48650094,1,2575.831826,18,0,0,0,0
13.70067731,0.826788759,12.47771416,15.65869519,1,3193.757913,14,0,0,1,0
0,0.95618859,17.3218334,11.69458292,1,1786.639863,18,1,1,1,0
7441.582444,0.029072926,0.37118028,234.2850877,1,1.853121973,8,4,1,1,2
0,0.959588728,44.30897956,21.20620124,1,2146.45542,12,1,1,1,0
7.436872115,0.80733948,15.9046004,27.2365285,1,1769.892947,16,0,0,0,0
15.94191518,0.816844568,8.673123018,22.46780102,1,3012.400693,11,1,0,1,0
0,0.920698934,16.97681039,14.13883123,1,3129.706785,6,0,0,1,0
9.746982329,0.963241014,12.55625924,25.2003091,1,3259.430412,15,1,0,0,0
10.19346514,0.890242641,20.49578927,9.610940901,1,2238.065004,7,0,1,1,0
0,0.997542985,5.459854287,19.46831499,1,546.8569986,14,0,1,1,0
8.436182896,0.97567796,9.871005945,23.01547342,1,2734.960481,9,0,1,1,0
0,0.985159316,22.49541174,19.68680211,1,1109.902058,8,0,1,1,0
0,0.822971467,7.617122685,17.93793091,1,3282.974166,17,0,1,1,0
11.32407739,0.807344225,1.245521847,22.70454259,1,1253.09512,12,0,1,1,0
21.28396623,0.911366328,91.84305256,14.92760137,1,2223.860197,16,0,1,1,0
6.252245026,0.971826118,71.41321537,17.65751943,1,369.2193379,20,0,1,0,0
2232.247612,0.004916264,273.3356631,81.7661837,1,72.7129811,11,4,0,1,1
6.22297503,0.902205976,11.55582083,26.75426165,1,2121.01168,8,0,1,1,0
2092.779915,0.345377253,273.3356631,106.0141319,0,47.63370404,11,4,0,1,2
14.26177548,0.72612783,32.24379642,19.72039776,1,1421.739721,18,0,1,1,0
7624.66257,0.052181395,273.3356631,147.9897633,0,60.89258562,4,3,0,0,2
32.20169167,0.724180454,50.72402937,11.03446774,1,1427.778356,22,1,1,1,0
0,0.975471726,16.92195407,16.5025239,1,2552.101759,13,1,1,0,0
2707.413082,0.235517812,0.37118028,160.8702926,0,7.192778735,21,3,0,0,1
2.587639421,0.84099648,18.65231726,25.10757696,1,3460.079218,10,0,1,1,0
0,0.718757889,53.11869263,23.94959861,1,1494.973105,11,0,0,0,0
2803.624626,0.174831233,0.37118028,146.8955651,0,2.392611297,23,3,0,0,2
7.597225017,0.734346291,6.797682923,17.83613058,1,1731.792152,17,1,1,0,0
0,0.913604206,20.8599946,35.76028367,1,3523.67113,7,0,0,1,0
20.61511197,0.798022763,8.981814216,12.00302619,1,2726.989965,16,1,0,1,0
1494.366351,0.214210353,0.37118028,172.8612406,0,86.62470865,16,4,0,0,1
0,0.766255835,146.3172852,16.01931598,1,1000.474144,12,0,0,1,0
7741.142428,0.261971094,0.37118028,165.5269819,1,84.27330652,2,3,1,1,1
6210.122422,0.342519731,0.37118028,116.3230176,0,14.02745854,8,2,0,0,2
0,0.765367766,10.24735069,18.26348856,1,3107.833006,13,0,1,1,0
3.475301636,0.704618468,10.51786337,18.12183167,1,2008.677214,8,1,0,1,0
13.65755194,0.724517604,1.315769433,19.01859674,1,928.9628707,8,1,1,1,0
0,0.875334673,5.779001195,14.95775634,1,1764.059014,7,0,1,1,0
16.60826787,0.825834398,15.57527772,22.88989262,1,746.9590398,6,0,1,0,0
7636.852321,0.367841368,273.3356631,80,1,10.21127782,4,4,0,0,1
13.25416349,0.725039225,1.768418313,18.60003349,1,2210.765801,9,0,0,1,0
5.740947804,0.71040108,57.37683078,16.47635782,1,3428.275486,10,0,1,1,0
5175.738451,0.075338749,273.3356631,128.0786316,0,13.9823523,7,4,0,0,1
0,0.760084605,19.43956047,16.7215614,1,474.8061612,17,1,1,1,0
10.47097381,0.896287766,45.94196772,17.93889627,1,2960.581563,20,0,1,1,0
0,0.967690749,60.84041471,20.94664154,1,407.1191186,7,0,1,1,0
0,0.818541323,12.79258557,14.72455316,1,2487.264211,18,0,0,1,0
5.245101743,0.783782827,5.21087704,6.478041842,1,1364.650439,15,0,0,1,0
0,0.907747848,10.11671976,15.072302,1,3263.99642,17,0,1,1,0
12.60414656,0.772593139,24.01799292,18.45175143,1,1855.885962,13,0,1,1,0
0,0.848938346,19.55872569,19.38135527,1,2260.235165,17,0,0,0,0
6.195803684,0.929332218,3.567488893,24.04018095,1,1887.239464,7,1,1,1,0
9.714683571,0.986775649,15.79284208,27.12247911,1,2883.834051,15,0,0,1,0
5.822839893,0.813195416,26.83384545,26.33825756,1,1577.223251,22,0,1,1,0
0,0.78701366,4.468644746,24.61754308,1,392.4452032,11,0,1,1,0
0,0.912316405,75.87248567,17.70171614,1,1522.334685,20,0,0,1,0
2559.776599,0.303251683,273.3356631,228.3427354,1,42.71728389,12,2,0,1,1
4505.762676,0.268657169,0.37118028,188.8867524,0,38.85661942,13,2,1,0,2
6.329696741,0.77398109,8.417450221,17.31177121,1,498.3240644,21,0,1,1,0
0,0.755840769,11.93176526,19.80628553,1,3646.401939,8,1,1,1,0
13.99599875,0.747386447,141.4023356,24.43751984,1,2189.146786,22,0,0,1,0
0,0.942089647,14.09215813,28.17533197,1,2686.320684,10,0,1,1,0
5.35263552,0.910790132,4.203905856,17.05052622,1,645.566866,20,0,1,1,0
3.250402433,0.876836197,21.09748637,24.91341571,1,672.6647318,21,0,1,1,0
0,0.911461303,20.47202581,23.29725621,1,2101.399102,17,1,0,1,0
6.833420057,0.79118392,47.15153574,20.99340005,1,1307.291231,9,0,1,1,0
5.283183761,0.700040408,3.879272216,17.23455092,1,1132.457349,15,0,1,0,0
25.88374705,0.791259616,42.33753578,13.17489102,1,1690.979391,22,0,0,0,0
9.040508568,0.962995229,25.66167524,22.60639953,1,1625.155698,21,1,0,0,0
0,0.868198028,4.468469334,15.93492814,1,3172.083207,12,0,1,1,0
7396.479717,0.224913001,0.37118028,105.6680415,0,71.23381167,22,3,0,0,2
14.84322398,0.714455804,12.71166087,24.22901436,1,3472.858405,8,0,1,1,0
0,0.88627857,41.47477587,17.6436813,1,377.5825043,18,0,0,1,0
7894.702266,0.299810644,273.3356631,156.8670662,1,53.11074978,13,2,0,0,2
0,0.876619457,23.85042415,20.77246833,1,795.3830223,13,0,0,0,0
19.46977884,0.952813571,8.467368278,22.4037229,1,3034.827591,17,0,1,1,0
5819.928896,0.315580359,0.37118028,117.4356268,0,2.769311874,10,4,0,0,2
43.52731491,0.823328681,20.0430521,24.14114845,1,1355.960464,14,0,0,1,0
6754.930716,0.275936513,0.37118028,153.8539306,0,23.68449412,10,3,0,1,2
7.274599346,0.832059699,7.584070726,10.84427561,1,2968.493137,16,0,0,1,0
1954.458652,0.085584692,273.3356631,110.3432668,1,27.53472443,0,2,0,1,2
6.704162224,0.810534676,40.09443512,13.13082588,1,3422.785959,20,0,1,1,0
3358.319945,0.387445526,0.37118028,233.8812721,0,58.20182677,18,1,1,1,2
1045.717822,0.354369468,273.3356631,208.0751524,0,24.00705644,4,4,0,0,1
18.92002286,0.851438679,1.198089443,15.62782176,1,2732.224515,16,1,0,1,0
6.365353311,0.817819223,7.525508904,20.072545,1,449.563816,10,1,1,1,0
1812.476216,0.2140295,0.37118028,207.6456628,1,47.11845987,10,1,0,1,2
4.032868881,0.84305304,10.18443566,12.08911618,1,782.5320862,14,1,0,0,0
7330.638596,0.390875096,0.37118028,125.4563553,1,80.06099751,0,4,0,0,1
15.6667469,0.932197413,7.180887515,19.73446599,1,1778.127859,7,0,1,1,0
11.32931818,0.788590443,2.604574795,28.38688544,1,3339.837322,7,1,1,1,0
0.365823072,0.788633433,4.335943655,21.29330574,1,2829.278336,15,0,1,0,0
7259.180172,0.109669543,273.3356631,174.9910818,1,26.84657207,7,4,1,0,2
7211.829819,0.052077784,273.3356631,225.307362,0,56.5857186,18,4,0,0,1
20.86016816,0.946630948,0.774204517,24.74797286,1,3300.180256,18,0,1,1,0
3.131283558,0.808070176,52.13549896,15.60868374,1,2023.704261,11,1,0,1,0
5.030460202,0.899938914,25.15317356,20.57912294,1,2822.964478,18,0,1,0,0
0.069990653,0.890374725,52.13704259,22.31241812,1,572.7874482,20,1,1,1,0
0,0.938354663,20.4767581,22.57441798,1,3212.619375,12,0,1,0,0
0,0.995203949,41.64323981,23.79757444,1,1157.487644,12,1,1,1,0
4.008241362,0.890786412,36.31953361,24.15808393,1,1001.597292,8,1,0,1,0
0,0.895491928,92.89142205,25.38424072,1,2112.399831,13,0,0,0,0
0,0.9414967,33.26893341,20.08806626,1,2936.65771,17,1,0,1,0
2.193249231,0.770492021,1.771539145,10.42969965,1,2033.443012,18,1,1,1,0
25.92387276,0.828246906,13.90452446,20.93208085,1,3052.010079,21,0,1,0,0
4.283987406,0.861728366,3.716767239,21.0530042,1,3225.568711,13,1,1,1,0
8.824097462,0.837309882,5.401340426,25.26945776,1,3558.195664,20,0,1,1,0
12.09003758,0.9038861,2.439347649,26.55095954,1,1244.638623,12,1,1,1,0
1299.644546,0.137800742,273.3356631,121.8459461,0,16.29327557,7,1,0,0,2
1.122984401,0.818539272,27.08414239,13.23745655,1,3199.202004,11,0,1,1,0
0,0.768470609,70.01704138,21.80082092,1,3281.263759,16,0,1,1,0
1.904535607,0.929358338,11.43574543,14.23153859,1,2458.874151,18,0,1,1,0
12.5896922,0.868050455,23.45959402,22.46827424,1,1192.814158,8,0,0,1,0
7383.519052,0.040629818,273.3356631,145.6492388,0,27.35774768,23,1,0,0,1
5.760053914,0.989504611,4.148415928,14.39976289,1,1227.947523,20,0,1,1,0
0,0.871561681,67.15211182,20.03940092,1,984.2220164,8,0,1,0,0
10.43600155,0.830984257,25.86957874,19.0456389,1,2464.978571,21,0,1,1,0
2.790358262,0.831098766,23.16982513,21.78126394,1,2579.704127,13,0,0,1,0
11.74819492,0.850120344,19.9354768,23.78282337,1,1357.978961,13,0,1,1,0
0,0.866113446,18.20095673,19.33931706,1,1157.833777,8,1,1,1,0
10.00917188,0.882371564,65.78039961,20.43055434,1,1416.395668,8,0,1,1,0
5556.495312,0.032511642,273.3356631,128.0575005,0,86.70485887,5,4,0,0,2
5478.250521,0.285648611,273.3356631,159.6830882,0,75.09156322,10,1,1,0,2
0,0.793365249,98.60343211,22.52241628,1,492.5005336,15,1,0,1,0
8.853173797,0.77409364,2.393511884,17.35851477,1,1254.19564,7,1,1,1,0
2555.406556,0.029344304,273.3356631,159.8656706,0,6.442010113,0,2,0,0,2
25.10204539,0.786222879,20.55627793,21.89702699,1,3368.608354,16,0,1,1,0
12.11614878,0.948818399,19.52880236,23.50350306,1,1674.002734,15,1,1,0,0
7.961202771,0.928297228,19.65227629,9.907560678,1,2100.063815,16,0,1,1,0
18.99355437,0.927193062,21.14006556,22.61611593,1,3607.623782,20,0,0,0,0
7037.126347,0.343811082,273.3356631,155.8330876,0,80.04160479,14,2,0,0,1
23.65774511,0.951940686,28.2917162,21.28599485,1,1875.90931,22,1,1,0,0
5.675184814,0.84063039,7.332073338,21.03180886,1,728.1343013,16,0,1,0,0
7896.352337,0.041133126,273.3356631,136.6050633,1,5.588383721,0,2,0,0,2
8.112501545,0.713694624,6.489836786,12.34769295,1,2447.326882,17,0,1,1,0
7460.065563,0.18792083,0.37118028,213.6241665,0,74.8065143,19,1,0,1,2
0,0.860015989,1.027656111,13.46315109,1,3250.059357,13,0,1,1,0
7643.384474,0.0480011,273.3356631,98.01033877,1,22.49731033,6,2,0,0,2
4992.594778,0.28786557,0.37118028,190.7797122,0,51.638333,10,1,0,0,1
8.216978062,0.830320996,8.072367078,22.71695414,1,2105.64143,6,1,0,1,0
0,0.94878604,4.492401417,10.44179725,1,1695.428609,20,0,1,1,0
7.544208433,0.742641137,42.66134031,19.68438493,1,1925.936295,9,1,1,1,0
2.353431668,0.740043992,0.822156365,13.67750797,1,1153.897993,22,0,1,1,0
0,0.838107481,6.267354192,16.09421811,1,2454.60701,14,0,1,1,0
0,0.795660045,38.74448343,20.22745738,1,2110.451746,11,1,1,1,0
6347.064819,0.395673666,273.3356631,85.19756536,1,82.78915997,19,1,1,1,2
3879.675688,0.189513345,273.3356631,81.52681127,0,26.14239648,23,3,0,0,1
10.07991327,0.951940482,38.17992391,27.07093644,1,1489.567461,11,0,1,0,0
4682.31795,0.020688353,0.37118028,150.7347048,0,60.86573781,17,4,1,0,2
26.42270359,0.708750929,5.055412573,15.98859986,1,1077.234896,11,0,0,1,0
0,0.726786857,12.13980202,14.21441691,1,2067.942773,7,0,1,1,0
5222.309257,0.305356271,273.3356631,137.8812271,0,19.23752689,22,4,1,1,1
4.963974609,0.913516842,33.60672361,17.73181806,1,1985.318015,12,0,1,1,0
1.118231815,0.780656054,12.27233168,12.63981463,1,2185.08179,17,0,1,1,0
0,0.768324921,12.0709328,17.88200709,1,2761.477871,19,0,1,1,0
0,0.798457826,9.039005207,9.622059955,1,583.977541,16,1,0,0,0
6494.494745,0.332890313,273.3356631,225.4459447,0,50.65743799,4,4,0,1,2
2033.500401,0.008338096,0.37118028,93.04692462,1,75.00661255,11,4,0,0,1
0,0.893449781,9.409189591,15.20610772,1,2561.175893,6,0,0,1,0
22.55340842,0.879507245,49.0891328,22.24317882,1,1890.390571,8,0,1,1,0
13.23170584,0.928570544,15.49183836,13.20712992,1,1535.789557,16,0,0,1,0
1903.798362,0.392816035,0.37118028,160.7834385,0,53.42446571,20,1,0,1,1
5.297561395,0.853338742,7.493112017,23.4793192,1,1710.407646,9,0,0,0,0
7056.889075,0.237461032,273.3356631,147.3763072,0,1.822565998,8,2,0,1,2
6.29221182,0.707005629,10.80707532,21.05334233,1,3359.530075,21,1,0,0,0
8.57015486,0.974527021,8.102405786,23.35765586,1,2446.97809,7,1,0,1,0
0,0.845223121,0.1,23.27701915,1,3366.594818,20,1,1,1,0
0,0.879300485,26.55117227,23.22259246,1,602.2734091,10,0,0,1,0
2917.499839,0.263892613,273.3356631,264.9984562,0,21.16329252,5,3,1,0,1
0,0.866525485,82.65787489,16.88982597,1,2526.365458,17,0,1,1,0
6.713682812,0.759241147,12.7429696,19.24878506,1,1226.571147,12,1,1,1,0
3504.933863,0.39681539,273.3356631,107.7155344,0,3.11873785,3,4,0,0,1
1327.662924,0.15864352,0.37118028,175.0056415,0,17.27700093,22,1,0,0,1
5.685629748,0.947514823,34.12266726,26.51753966,1,2989.984849,8,0,1,1,0
14.24633683,0.748501431,18.70850721,13.89839655,1,2208.378448,7,1,1,0,0
27.52435805,0.993557641,17.78593418,21.32134136,1,1658.244995,7,0,0,1,0
12.32640077,0.73836004,2.017218034,14.0551829,1,2557.460018,7,0,1,0,0
6291.143786,0.395355951,0.37118028,93.58292149,0,43.13448063,0,1,0,0,1
14.49554135,0.889074166,64.78516716,14.01016785,1,680.7734229,8,1,1,1,0
2844.922358,0.316888939,0.37118028,80,0,83.04424946,9,4,0,0,1
14.63376129,0.707257529,5.923585525,13.05728723,1,2201.763916,9,0,0,0,0
6.708654381,0.90304639,66.94086013,21.53701785,1,457.6085534,14,0,1,0,0
2.918777496,0.87327801,47.70602939,24.80152398,1,1174.253992,9,0,1,1,0
0,0.886387735,12.69529447,25.83185273,1,995.7733844,6,1,0,1,0
1251.585118,0.299646232,0.37118028,122.093337,0,82.49653015,20,2,1,1,2
3870.134875,0.137039508,273.3356631,144.8675713,0,43.34591653,13,4,0,0,2
6716.72834,0.305688194,273.3356631,101.7392962,1,2.717622768,8,4,0,0,2
10.792915,0.731617965,5.983113592,35.56455101,1,1354.544803,21,0,1,1,0
4.255665709,0.875759437,40.79853341,21.00229816,1,2762.685752,17,1,1,1,0
2.860111558,0.80801514,13.38525319,22.57031276,1,1168.890736,20,0,1,1,0
0,0.730191244,3.733846723,21.21441007,1,1874.893598,14,0,0,1,0
5861.419807,0.20030211,273.3356631,173.1077048,0,25.18082084,12,2,1,0,2
21.76437312,0.936695548,20.06655178,5.726866685,1,388.3121092,19,0,1,1,0
6.866091232,0.837398728,55.32551277,15.16921638,1,2465.384394,10,0,1,1,0
0.476936808,0.994357759,27.51136498,27.20972503,1,1012.493338,22,0,1,1,0
6934.96417,0.341970263,0.37118028,171.6531973,0,2.969861525,11,1,0,1,2
7656.938311,0.311984881,0.37118028,166.2172856,0,46.92852319,5,3,0,0,2
4064.697324,0.123707552,0.37118028,111.5782242,0,67.78461451,6,1,1,1,1
1.947752956,0.837682155,21.8083873,24.84784513,1,1275.793898,19,1,1,1,0
4268.9722,0.085569148,273.3356631,130.4164695,1,43.71849283,17,4,0,0,2
0,0.935469093,24.01767091,16.08998254,1,3586.800458,6,0,1,1,0
0,0.882126874,19.22612922,26.17375957,1,3369.951545,22,0,1,1,0
0,0.763793313,43.71797541,12.97218473,1,2245.055385,11,1,0,1,0
9.369381697,0.936216108,26.52633492,21.94802262,1,3331.521395,11,0,0,0,0
0,0.957453116,1.550584526,26.4532223,1,1728.627076,16,0,1,1,0
1.751686165,0.910350958,26.35627951,13.67996916,1,566.096722,9,0,1,0,0
2113.036036,0.117134249,273.3356631,150.6710243,0,16.16855497,4,2,0,1,2
583.9947894,0.118325345,273.3356631,93.85426613,0,60.6053477,2,2,1,0,2
7.670502659,0.830145226,26.78190264,25.74836009,1,3428.078469,14,0,0,1,0
6.504189051,0.79758854,20.85691203,25.51966773,1,603.4082116,13,0,1,1,0
8.934853854,0.892184555,21.14145283,20.64308725,1,3570.735784,19,1,1,1,0
2458.453583,0.102567348,273.3356631,80,1,65.94212572,16,1,0,1,2
7939.977568,0.265383329,0.37118028,168.6826703,0,59.70411761,8,1,0,0,1
2966.339662,0.032556127,273.3356631,145.2437561,0,14.49835947,8,4,1,1,1
1.92221765,0.893937622,59.81159078,19.4976214,1,713.6371134,9,0,0,0,0
891.3879335,0.142179785,0.37118028,131.4534448,0,88.89602393,3,2,0,1,2
0,0.898304276,3.402493553,23.34420065,1,1439.004799,10,0,1,0,0
11.24119817,0.915806087,6.350990568,16.95886746,1,688.7264069,6,0,1,1,0
0,0.786238499,39.1316567,22.37682805,1,2830.947712,22,0,1,1,0
8.241663525,0.995233096,4.399472481,17.09675849,1,2241.434435,11,0,1,0,0
6787.533654,0.395629786,0.37118028,80,0,87.74021977,19,2,0,1,1
0,0.716852823,6.306466927,16.71313723,1,2348.335648,12,0,0,1,0
2570.563521,0.146020511,0.37118028,185.8631772,1,32.09883503,16,2,0,1,2
23.96792983,0.85542363,26.0308202,20.79731253,1,1817.18751,20,1,1,1,0
7.419622716,0.887399071,30.44338588,23.91436867,1,3619.261392,14,1,0,1,0
3737.876638,0.243475504,273.3356631,169.9356401,1,28.2935081,7,4,0,0,1
0,0.828897044,4.989915176,10.15747893,1,392.9079757,11,1,1,0,0
11.96206365,0.74175901,1.917904443,21.01617977,1,1298.88703,6,1,1,0,0
0,0.927632876,1.521964683,26.36285081,1,2483.025847,21,0,0,1,0
0,0.760409135,14.57484277,26.96727264,1,1989.751318,11,1,1,1,0
4.726954605,0.747847679,6.557019783,11.02178414,1,1359.173519,11,0,1,1,0
832.9644873,0.110274359,0.37118028,134.4514267,0,8.098944865,6,4,0,1,1
1.066611877,0.77967485,1.241570393,18.48324966,1,2410.074767,13,1,1,1,0
1.573124059,0.737446244,19.54264716,19.01539096,1,1976.125283,21,0,1,1,0
9.438194281,0.715586973,4.743981448,18.03473621,1,2849.62964,13,0,1,0,0
6.664522082,0.762664817,65.39240039,14.0273853,1,3187.882464,14,0,0,1,0
8.3445679,0.759764582,22.18073295,22.06499456,1,3033.778865,19,0,1,1,0
5177.194605,0.359291677,0.37118028,100.5174517,0,77.95631998,17,1,0,1,2
13.13517217,0.936584489,15.41530334,11.14465723,1,1106.308155,20,0,1,1,0
16.6929559,0.931876445,0.677939291,17.24509098,1,3239.403579,7,0,1,1,0
2148.50534,0.156300139,0.37118028,156.7745686,0,9.684546092,14,1,1,1,2
0,0.736167525,5.075380685,21.79737899,1,672.213606,10,0,1,1,0
3.698569456,0.900376,3.823652062,16.94307376,1,2813.631573,15,0,1,1,0
2330.709294,0.219248026,0.37118028,161.6797541,0,55.84996933,15,4,0,1,1
5954.693579,0.370905948,273.3356631,207.9235998,0,78.72988013,17,2,0,0,1
4.016603732,0.945138443,20.03407679,15.98025793,1,3027.833642,21,1,1,1,0
8.944521424,0.873159966,16.29332375,8.065350649,1,3032.314034,21,1,1,1,0
0,0.855180717,30.24432722,22.3577119,1,1060.756922,21,0,0,1,0
1152.751738,0.01569743,0.37118028,126.4872142,0,48.82483968,5,4,0,0,2
0,0.810715907,33.3843367,18.76808299,1,1072.455244,8,0,1,1,0
0.280681342,0.75942929,20.87438258,17.74025314,1,788.9789351,7,1,1,1,0
12.43264094,0.999346257,3.078573575,23.4011018,1,585.0657451,6,1,1,1,0
13.33922155,0.86575029,33.50920263,26.27701805,1,1227.036828,19,0,1,1,0
4736.095858,0.11778564,273.3356631,142.6684113,0,65.90196034,14,4,0,0,2
11.35171802,0.748809923,6.389634597,26.94512181,1,1757.209888,8,1,1,0,0
10.14438834,0.791425329,2.184918183,17.92449856,1,1362.010342,22,0,1,0,0
0,0.703782256,38.42256258,29.45220343,1,2155.599011,16,0,0,0,0
6542.27694,0.305074468,273.3356631,124.900402,0,73.65939765,15,4,0,0,2
11.29628842,0.795028503,23.38873331,21.94156003,1,1131.021116,7,1,1,1,0
10.38755992,0.775267914,71.55117745,23.35455624,1,906.0977987,7,0,1,0,0
5960.783693,0.195824362,0.37118028,144.5403453,0,32.31954996,13,2,0,0,1
6.109225897,0.880564477,22.46070546,16.35961451,1,1398.420376,10,0,1,1,0
3981.998152,0.19642718,0.37118028,129.4369785,0,85.45046462,11,3,0,0,2
4.623652976,0.907759729,70.38899406,9.818897486,1,3109.853051,9,0,1,1,0
0,0.931488073,41.16416424,28.08150021,1,446.1306229,11,0,1,1,0
0,0.784656122,20.63231516,22.40454046,1,2686.849814,11,1,1,0,0
8.840654489,0.719092273,16.03192385,18.18441669,1,3568.678298,20,1,1,1,0
2.808994712,0.939514102,54.8778852,14.3697302,1,1547.024799,16,0,1,1,0
0,0.777971494,29.88649838,19.97022645,1,986.3206174,15,1,1,1,0
11.40842861,0.988040681,79.43745084,24.18882111,1,658.0948221,8,0,1,1,0
10.62969237,0.803566943,79.35896364,20.02114929,1,3425.73773,21,0,0,1,0
23.76795813,0.74216589,14.69659871,24.460338,1,1911.269037,22,0,1,0,0
5051.917102,0.238455225,0.37118028,141.4094768,0,60.96380752,12,4,0,0,2
0,0.848877626,4.893687477,23.69590247,1,518.3596334,17,1,1,0,0
1366.675241,0.313909728,273.3356631,132.9829759,0,9.789014213,19,2,1,0,2
7.891686439,0.810943977,41.59560752,15.77423021,1,3477.300974,14,1,1,1,0
20.23029856,0.729518695,22.63227503,22.28902805,1,2429.635312,12,1,0,0,0
0,0.819710595,20.11009997,22.9369585,1,3226.128566,9,1,1,1,0
11.33776881,0.901443745,4.734496933,20.65345012,1,1416.795135,22,0,1,1,0
12.5750771,0.895667278,2.839807383,24.43095594,1,600.6506042,8,0,1,1,0
